course_id,course_name,instructor_or_pi,question_id,topic,phase,question,option_A,option_B,option_C,option_D,answer,difficulty,discrimination,student_id,group,score
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q016,Smart Contracts,pre,What is the key role of smart contracts in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.46,0.51,S1265,B,61.8
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q016,Smart Contracts,post,What is the key role of smart contracts in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.88,0.67,S1265,B,88.93
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q017,Data Visualization,pre,What is the key role of data visualization in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.69,0.8,S1266,C,87.42
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q017,Data Visualization,post,What is the key role of data visualization in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.25,0.88,S1266,C,46.74
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q018,Deep Learning,pre,What is the key role of deep learning in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.81,0.51,S1267,D,68.39
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q018,Deep Learning,post,What is the key role of deep learning in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,A,0.46,0.54,S1267,D,75.65
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q019,Text Mining,pre,What is the key role of text mining in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.25,0.76,S1268,A,56.82
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q019,Text Mining,post,What is the key role of text mining in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.77,0.57,S1268,A,80.16
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q020,Financial Modeling,pre,What is the key role of financial modeling in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.33,0.83,S1269,B,62.65
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q020,Financial Modeling,post,What is the key role of financial modeling in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.72,0.81,S1269,B,76.05
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q021,Data Governance,pre,What is the key role of data governance in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.41,0.69,S1270,C,98.34
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q021,Data Governance,post,What is the key role of data governance in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.44,0.85,S1270,C,50.01
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q022,Reinforcement Learning,pre,What is the key role of reinforcement learning in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.69,0.63,S1271,D,65.22
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q022,Reinforcement Learning,post,What is the key role of reinforcement learning in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,A,0.31,0.9,S1271,D,77.76
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q023,Data Structures,pre,What is the key role of data structures in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.22,0.84,S1272,A,75.67
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q023,Data Structures,post,What is the key role of data structures in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.55,0.5,S1272,A,65.23
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q024,Machine Learning,pre,What is the key role of machine learning in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.78,0.81,S1273,B,74.31
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q024,Machine Learning,post,What is the key role of machine learning in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.81,0.75,S1273,B,85.81
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q025,Regression Models,pre,What is the key role of regression models in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.78,0.91,S1274,C,55.81
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q025,Regression Models,post,What is the key role of regression models in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.55,0.82,S1274,C,79.42
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q026,Classification,pre,What is the key role of classification in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.5,0.57,S1275,D,78.42
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q026,Classification,post,What is the key role of classification in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,A,0.88,0.73,S1275,D,77.24
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q027,Neural Networks,pre,What is the key role of neural networks in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.88,0.56,S1276,A,70.65
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q027,Neural Networks,post,What is the key role of neural networks in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.35,0.78,S1276,A,60.66
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q028,Data Cleaning,pre,What is the key role of data cleaning in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.35,0.58,S1277,B,58.01
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q028,Data Cleaning,post,What is the key role of data cleaning in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.72,0.75,S1277,B,80.38
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q029,Feature Engineering,pre,What is the key role of feature engineering in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.79,0.87,S1278,C,68.39
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q029,Feature Engineering,post,What is the key role of feature engineering in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.53,0.64,S1278,C,78.38
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q030,AI Ethics,pre,What is the key role of ai ethics in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.65,0.87,S1279,D,68.02
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q030,AI Ethics,post,What is the key role of ai ethics in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,A,0.32,0.86,S1279,D,74.82
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q031,Blockchain Concepts,pre,What is the key role of blockchain concepts in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.65,0.59,S1280,A,59.61
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q031,Blockchain Concepts,post,What is the key role of blockchain concepts in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.28,0.54,S1280,A,84.45
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q032,Smart Contracts,pre,What is the key role of smart contracts in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.62,0.88,S1281,B,51.27
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q032,Smart Contracts,post,What is the key role of smart contracts in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.22,0.63,S1281,B,79.72
