student_id,instrument,week,item_code,response,reflection_text,ai_response,instrument,item_code,subscale,response,week
S1403,NASA_TLX,7,Q3,4.57,The task was challenging but helped me learn new strategies.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_5,Confidence,7,5
S1404,SelfEfficacy,5,Q7,3.69,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_MD_9,TLX,3,2
S1405,NASA_TLX,11,Q1,4.69,I didn’t fully understand the instructions and relied on peers for clarification.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_PD_6,TLX,3,5
S1406,MSLQ,6,Q3,3.93,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_E_5,TLX,3,2
S1407,SelfEfficacy,2,Q6,2.93,I struggled to focus and need to improve my time management.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_SelfRegulation_1,SelfRegulation,5,1
S1408,NASA_TLX,5,Q7,3.96,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Confidence_3,Confidence,5,2
S1409,SelfEfficacy,10,Q4,2.98,I didn’t fully understand the instructions and relied on peers for clarification.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_3,Motivation,4,2
S1410,MSLQ,4,Q5,4.04,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_Motivation_7,Motivation,1,1
S1411,SelfEfficacy,9,Q3,4.83,The task was challenging but helped me learn new strategies.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_Motivation_8,Motivation,7,3
S1412,SelfEfficacy,6,Q2,2.93,I didn’t fully understand the instructions and relied on peers for clarification.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_SelfRegulation_9,SelfRegulation,2,2
S1413,SelfEfficacy,2,Q7,4.36,The task was challenging but helped me learn new strategies.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_Motivation_9,Motivation,1,4
S1414,SelfEfficacy,1,Q1,3.17,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_CognitiveStrategy_9,CognitiveStrategy,5,3
S1415,MSLQ,5,Q8,4.2,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Persistence_9,Persistence,3,3
S1416,SelfEfficacy,9,Q4,4.86,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Persistence_1,Persistence,5,3
S1417,SelfEfficacy,6,Q4,1.87,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_CognitiveStrategy_2,CognitiveStrategy,7,1
S1418,NASA_TLX,10,Q8,2.89,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_SelfRegulation_3,SelfRegulation,1,4
S1419,SelfEfficacy,12,Q6,3.63,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_PD_5,TLX,2,1
S1420,NASA_TLX,7,Q5,4.32,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Persistence_1,Persistence,4,4
S1421,MSLQ,5,Q4,3.83,I didn’t fully understand the instructions and relied on peers for clarification.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Effort_8,Effort,6,5
S1422,MSLQ,10,Q4,3.95,I didn’t fully understand the instructions and relied on peers for clarification.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Effort_6,Effort,5,4
S1423,MSLQ,6,Q1,6.04,I didn’t fully understand the instructions and relied on peers for clarification.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_TD_5,TLX,3,3
S1424,MSLQ,5,Q4,2.79,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_P_2,TLX,5,2
S1425,NASA_TLX,11,Q7,5.14,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_Motivation_3,Motivation,7,5
S1426,SelfEfficacy,9,Q6,3.65,I didn’t fully understand the instructions and relied on peers for clarification.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Persistence_2,Persistence,4,2
S1427,MSLQ,6,Q5,4.55,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_8,Confidence,7,3
S1428,SelfEfficacy,11,Q2,6.13,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_CognitiveStrategy_6,CognitiveStrategy,6,4
S1429,NASA_TLX,8,Q5,4.69,I didn’t fully understand the instructions and relied on peers for clarification.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Persistence_7,Persistence,3,5
S1430,NASA_TLX,2,Q6,4.37,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_SelfRegulation_3,SelfRegulation,2,5
S1431,NASA_TLX,12,Q9,5.6,The task was challenging but helped me learn new strategies.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Effort_4,Effort,6,1
S1432,MSLQ,9,Q7,5.12,I didn’t fully understand the instructions and relied on peers for clarification.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Effort_4,Effort,2,5
S1433,SelfEfficacy,5,Q9,3.2,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_Motivation_7,Motivation,3,1
S1434,SelfEfficacy,7,Q6,4.29,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_MD_7,TLX,2,3
S1435,SelfEfficacy,10,Q1,2.28,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_2,Motivation,5,5
S1436,NASA_TLX,1,Q2,3.46,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_P_9,TLX,3,4
S1437,MSLQ,10,Q5,4.31,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Persistence_2,Persistence,5,5
S1438,NASA_TLX,5,Q3,3.4,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_Motivation_9,Motivation,7,2
S1439,NASA_TLX,12,Q10,4.27,AI feedback helped me correct my errors quickly and reflect on my reasoning.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_E_1,TLX,6,2
S1440,SelfEfficacy,10,Q5,3.99,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Persistence_3,Persistence,7,2
S1441,NASA_TLX,2,Q1,4.54,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_Motivation_8,Motivation,1,2
S1442,SelfEfficacy,12,Q2,3.58,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_CognitiveStrategy_2,CognitiveStrategy,4,4
S1443,MSLQ,6,Q10,3.06,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_P_4,TLX,2,3
S1444,SelfEfficacy,11,Q7,5.48,I didn’t fully understand the instructions and relied on peers for clarification.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_MD_5,TLX,7,4
S1445,MSLQ,1,Q6,3.5,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_PD_3,TLX,5,3
S1446,SelfEfficacy,3,Q6,4.66,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_SelfRegulation_7,SelfRegulation,3,2
S1447,NASA_TLX,5,Q7,5.44,I didn’t fully understand the instructions and relied on peers for clarification.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_8,Confidence,4,1
S1448,NASA_TLX,4,Q10,4.16,I felt confident during the activity because I planned my steps carefully.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_P_8,TLX,5,3
S1449,MSLQ,3,Q9,3.14,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_SelfRegulation_4,SelfRegulation,4,5
S1450,MSLQ,10,Q2,3.82,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Persistence_5,Persistence,4,5
S1451,MSLQ,5,Q7,5.02,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Effort_3,Effort,1,2
S1452,SelfEfficacy,11,Q10,4.21,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_PD_3,TLX,4,3
S1453,SelfEfficacy,8,Q4,2.79,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_2,Motivation,3,4
S1454,MSLQ,11,Q5,4.6,I didn’t fully understand the instructions and relied on peers for clarification.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_MD_9,TLX,6,4
S1455,NASA_TLX,4,Q1,4.77,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_MD_8,TLX,7,1
S1456,SelfEfficacy,1,Q7,3.64,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_Motivation_7,Motivation,6,3
S1457,SelfEfficacy,11,Q1,4.61,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_PD_5,TLX,1,1
S1458,SelfEfficacy,7,Q9,4.25,The task was challenging but helped me learn new strategies.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Confidence_5,Confidence,6,1
S1459,MSLQ,8,Q9,3.8,The task was challenging but helped me learn new strategies.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_CognitiveStrategy_5,CognitiveStrategy,3,4
S1460,MSLQ,3,Q4,2.71,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Persistence_5,Persistence,3,1
S1461,MSLQ,6,Q6,5.08,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_SelfRegulation_4,SelfRegulation,7,2
S1462,MSLQ,2,Q7,4.76,I felt confident during the activity because I planned my steps carefully.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Persistence_2,Persistence,7,3
S1463,MSLQ,7,Q2,4.58,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_TD_2,TLX,1,4
S1464,NASA_TLX,8,Q6,5.54,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_9,Motivation,3,3
S1465,NASA_TLX,6,Q10,4.95,The task was challenging but helped me learn new strategies.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_5,Confidence,6,1
S1466,MSLQ,6,Q6,4.69,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_SelfRegulation_9,SelfRegulation,4,4
S1467,SelfEfficacy,5,Q2,1.79,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_MD_2,TLX,2,5
S1468,MSLQ,8,Q5,5.2,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_CognitiveStrategy_5,CognitiveStrategy,4,5
S1469,NASA_TLX,1,Q9,4.08,AI feedback helped me correct my errors quickly and reflect on my reasoning.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Effort_2,Effort,7,4
S1470,NASA_TLX,10,Q5,4.31,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Confidence_3,Confidence,2,3
S1471,SelfEfficacy,4,Q7,4.32,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Effort_1,Effort,6,5
S1472,NASA_TLX,4,Q6,4.77,I didn’t fully understand the instructions and relied on peers for clarification.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_TD_2,TLX,6,3
S1473,MSLQ,3,Q7,5.12,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_MD_9,TLX,7,1
S1474,SelfEfficacy,3,Q5,4.63,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_MD_3,TLX,3,5
S1475,MSLQ,4,Q9,4.48,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Effort_6,Effort,2,2
S1476,MSLQ,11,Q3,4.23,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Confidence_5,Confidence,4,5
S1477,SelfEfficacy,1,Q4,1,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_SelfRegulation_4,SelfRegulation,4,2
S1478,MSLQ,11,Q7,3.71,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_P_5,TLX,3,5
