record_id,timestamp,event_id,user_id,course_id,course_name,group,gender,ai_accuracy,tpr_gap,fpr_gap,demographic_parity_diff,equalized_odds_diff,fairness_flag,ai_tone,feedback_interpretability,sensitive_topic,comments,y_pred,y_true,y_score
fair_4d2f4f39e79c,2025-10-07T11:08:22+08:00,evt_9186eb85f56f,S1770,BSDS3002,Machine Learning Applications,EDU-AI+High,M,0.89,0.038,0.044,0.169,0.041,Fair,Challenging,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.31814740649734086
fair_27adb8dde61d,2025-09-28T10:25:22+08:00,evt_435db5a93a5e,S1021,BSDS3004,AI and Society,EDU-AI,F,0.87,0.13,0.11,0.007,0.12,Fair,Encouraging,Clear,No,Audit required due to high demographic disparity.,0,0,0.059154398032391434
fair_51992478177d,2025-10-03T05:22:22+08:00,evt_27430b22a6dc,S1780,BSDS3002,Machine Learning Applications,Control,Prefer not to say,0.85,0.105,0.024,0.089,0.065,Fair,Challenging,Clear,No,,0,0,0.2127546829698975
fair_4d8e3a861ce8,2025-10-09T01:49:22+08:00,evt_f573319bbd77,S1077,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.97,0.056,0.062,0.152,0.059,Fair,Neutral,Clear,No,Audit required due to high demographic disparity.,0,1,0.0
fair_4b279348fb3b,2025-09-26T13:35:22+08:00,evt_52bf89d4dff4,S1641,BSDS3002,Machine Learning Applications,EDU-AI+High,Prefer not to say,0.82,0.097,0.008,0.102,0.053,Audit Required,Challenging,Partially Clear,No,Detected mild performance disparity between gender groups.,1,0,0.6905750943688433
fair_600155bf68de,2025-09-30T01:57:22+08:00,evt_6993eb47bd00,S1243,BSDS3002,Machine Learning Applications,EDU-AI+Low,F,0.62,0.006,0.116,0.072,0.061,Fair,Challenging,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7600560383491266
fair_43fa24ddda24,2025-09-29T13:49:22+08:00,evt_50c5e58d3af4,S1450,BSDS3004,AI and Society,EDU-AI,Prefer not to say,0.73,0.064,0.012,0.137,0.038,Fair,Encouraging,Opaque,No,,1,0,0.8184241584994539
fair_5517b730601d,2025-10-06T14:40:22+08:00,evt_ba44d5aca768,S1262,BSDS3002,Machine Learning Applications,EDU-AI+Low,Prefer not to say,0.85,0.044,0.028,0.136,0.036,Fair,Encouraging,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.23859271226036904
fair_6e9dcc7e9e63,2025-10-09T06:56:22+08:00,evt_674874a0cbd8,S1730,BSDS3003,Blockchain and FinTech Systems,EDU-AI,Non-binary,0.73,0.118,0.081,0.177,0.1,Potential Bias,Critical,Clear,Yes,Potential annotation bias in reflective scoring model.,0,0,0.18469932621686472
fair_5b009e76298c,2025-10-04T11:09:22+08:00,evt_1a76b427b848,S1491,BSDS3002,Machine Learning Applications,EDU-AI+High,Non-binary,0.92,0.12,0.062,0.168,0.091,Fair,Critical,Clear,No,,1,1,0.6968744341064557
fair_3467b359f2c7,2025-10-03T14:34:22+08:00,evt_c37d02fa17c9,S1522,BSDS3004,AI and Society,EDU-AI,M,0.71,0.101,0.112,0.054,0.107,Fair,Encouraging,Clear,No,Detected mild performance disparity between gender groups.,0,0,0.2973705756644251
fair_98681898b692,2025-10-03T01:13:22+08:00,evt_45ee42882ab5,S1158,BSDS3004,AI and Society,EDU-AI+High,M,0.89,0.137,0.029,0.164,0.083,Fair,Supportive,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.7415467342706576
fair_8b29a14328b3,2025-09-29T08:04:22+08:00,evt_164d0e79e287,S1360,BSDS3002,Machine Learning Applications,EDU-AI+Low,Prefer not to say,0.61,0.148,0.085,0.088,0.116,Fair,Critical,Clear,No,Equalized odds achieved within acceptable range.,1,1,0.772978918396396
fair_cbdc05613fbf,2025-10-04T05:29:22+08:00,evt_b1af87dfee36,S1830,BSDS3001,Data Analytics Foundations,EDU-AI+Low,F,0.69,0.033,0.062,0.145,0.048,Audit Required,Encouraging,Partially Clear,No,Equalized odds achieved within acceptable range.,1,1,0.6419598193095046
fair_16854575a0e3,2025-10-03T14:15:22+08:00,evt_9afa6405fc72,S1974,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Prefer not to say,0.94,0.05,0.018,0.079,0.034,Fair,Supportive,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.7643222910815543
fair_d4360d244fc2,2025-09-28T13:47:22+08:00,evt_223f4e9fb4c6,S1708,BSDS3004,AI and Society,EDU-AI+Low,F,0.91,0.015,0.021,0.057,0.018,Fair,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.33415088863531767
fair_f4ece7b6cd53,2025-09-26T07:31:22+08:00,evt_967a828d7677,S1841,BSDS3002,Machine Learning Applications,Control,Prefer not to say,0.68,0.037,0.004,0.09,0.02,Fair,Critical,Opaque,No,Detected mild performance disparity between gender groups.,1,1,0.7536448020490619
fair_21c889c43b10,2025-10-07T00:54:22+08:00,evt_f54e429e34bf,S1013,BSDS3004,AI and Society,EDU-AI,M,0.75,0.023,0.043,0.046,0.033,Fair,Neutral,Opaque,No,,1,0,0.9408014590320117
fair_821bf5d2e2ec,2025-09-30T14:24:22+08:00,evt_5c630aacc357,S1032,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.9,0.024,0.11,0.031,0.067,Fair,Neutral,Clear,No,,0,1,0.24631798915694794
fair_eef1bfe63062,2025-10-01T09:58:22+08:00,evt_d280d33b04ec,S1248,BSDS3002,Machine Learning Applications,Control,Non-binary,0.72,0.079,0.1,0.152,0.089,Fair,Encouraging,Partially Clear,No,Audit required due to high demographic disparity.,1,0,0.6458649763662665
fair_774c920bc18c,2025-10-07T01:15:22+08:00,evt_23de651cc2e7,S1678,BSDS3004,AI and Society,EDU-AI+Low,F,0.76,0.145,0.045,0.142,0.095,Fair,Challenging,Clear,No,Detected mild performance disparity between gender groups.,1,0,0.5882340757653892
fair_c07171b07817,2025-10-09T12:55:22+08:00,evt_38d12695b179,S1051,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.77,0.013,0.053,0.041,0.033,Fair,Challenging,Clear,No,Detected mild performance disparity between gender groups.,1,0,0.8652005891192684
fair_881a066e3409,2025-10-04T13:21:22+08:00,evt_5fb05260b05e,S1584,BSDS3002,Machine Learning Applications,EDU-AI+Low,M,0.84,0.132,0.081,0.023,0.107,Fair,Supportive,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.33323620831956696
fair_527230805480,2025-09-30T10:24:22+08:00,evt_ebbde4d023fa,S1247,BSDS3004,AI and Society,EDU-AI+High,M,0.71,0.091,0.079,0.12,0.085,Potential Bias,Supportive,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.26940474587325536
fair_4d021e370f4f,2025-09-26T12:49:22+08:00,evt_4778fed6ddde,S1242,BSDS3001,Data Analytics Foundations,EDU-AI,Non-binary,0.88,0.024,0.089,0.142,0.056,Fair,Critical,Opaque,No,,0,0,0.34175069079598724
fair_f98907e458a9,2025-10-04T05:46:22+08:00,evt_f374cb019084,S1155,BSDS3004,AI and Society,EDU-AI+Low,M,0.81,0.11,0.072,0.018,0.091,Fair,Critical,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.28722217690918067
fair_25a191284ec1,2025-10-06T01:13:22+08:00,evt_a8bfa3c051fc,S1097,BSDS3004,AI and Society,EDU-AI+High,M,0.93,0.064,0.03,0.081,0.047,Fair,Challenging,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.8766107362761132
fair_b603a04d33ed,2025-09-26T07:35:22+08:00,evt_d243ef6e678e,S1372,BSDS3001,Data Analytics Foundations,Control,Prefer not to say,0.93,0.123,0.066,0.061,0.095,Audit Required,Critical,Partially Clear,No,Audit required due to high demographic disparity.,0,0,0.12010960816892
fair_e7a27637981b,2025-09-26T10:21:22+08:00,evt_7dc03a9dde65,S1876,BSDS3001,Data Analytics Foundations,EDU-AI+Low,M,0.89,0.056,0.097,0.091,0.076,Fair,Challenging,Clear,No,Audit required due to high demographic disparity.,1,1,0.7773884900914193
fair_904da8c4f758,2025-09-25T08:02:22+08:00,evt_836cab500a1d,S1641,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Non-binary,0.73,0.105,0.03,0.064,0.068,Fair,Supportive,Clear,No,Detected mild performance disparity between gender groups.,0,0,0.10152428868773104
fair_f0fe360ec471,2025-09-26T05:32:22+08:00,evt_adc3d50e9310,S1364,BSDS3004,AI and Society,EDU-AI,Non-binary,0.86,0.094,0.087,0.133,0.09,Potential Bias,Neutral,Opaque,Yes,Equalized odds achieved within acceptable range.,1,0,0.626392485594465
fair_1707dfb21bcc,2025-10-03T00:21:22+08:00,evt_c4e29414ec3b,S1659,BSDS3002,Machine Learning Applications,EDU-AI,M,0.66,0.049,0.055,0.044,0.052,Potential Bias,Challenging,Clear,Yes,AI feedback slightly more lenient for high-achieving students.,1,0,0.8950895975060811
fair_7ca9e8b0c166,2025-09-28T12:30:22+08:00,evt_7bf2f0cd3e2a,S1414,BSDS3004,AI and Society,Control,F,0.73,0.149,0.024,0.139,0.086,Audit Required,Encouraging,Clear,Yes,Audit required due to high demographic disparity.,1,0,0.8711993342312222
fair_6bcb62c9cd22,2025-10-09T01:05:22+08:00,evt_68af19bf8654,S1931,BSDS3001,Data Analytics Foundations,Control,M,0.9,0.012,0.024,0.012,0.018,Fair,Encouraging,Clear,No,,1,0,0.8482925863311438
fair_9ab5bc8f3565,2025-10-04T07:50:22+08:00,evt_717de37beea0,S1250,BSDS3004,AI and Society,Control,Prefer not to say,0.77,0.085,0.002,0.043,0.044,Audit Required,Critical,Clear,No,Potential annotation bias in reflective scoring model.,1,1,0.7299067839083002
fair_eab0fc2c2d0f,2025-10-07T04:44:22+08:00,evt_cefba64012b0,S1373,BSDS3002,Machine Learning Applications,EDU-AI+High,M,0.72,0.136,0.026,0.079,0.081,Fair,Encouraging,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.7802141039742934
fair_844154e5ae38,2025-09-25T03:27:22+08:00,evt_3d174418ba02,S1086,BSDS3003,Blockchain and FinTech Systems,Control,M,0.66,0.07,0.102,0.126,0.086,Fair,Neutral,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.6382760759097795
fair_5476c5edf95b,2025-10-04T06:13:22+08:00,evt_ca3b3a709b2d,S1131,BSDS3004,AI and Society,EDU-AI+High,Prefer not to say,0.75,0.036,0.042,0.131,0.039,Fair,Encouraging,Partially Clear,No,,1,1,0.7557954173835454
fair_efd53b733bf8,2025-10-07T07:08:22+08:00,evt_1645560a2aec,S1176,BSDS3002,Machine Learning Applications,EDU-AI+Low,M,0.72,0.105,0.042,0.165,0.073,Potential Bias,Neutral,Opaque,Yes,Equalized odds achieved within acceptable range.,1,0,0.6912620478560578
fair_0ebd65868b91,2025-09-30T10:58:22+08:00,evt_8338f9c3b66d,S1014,BSDS3001,Data Analytics Foundations,EDU-AI+Low,M,0.74,0.099,0.008,0.058,0.054,Fair,Neutral,Opaque,No,Potential annotation bias in reflective scoring model.,1,1,0.7586563965342412
fair_19b925dc1476,2025-09-30T15:18:22+08:00,evt_47b5c17f6da2,S1078,BSDS3004,AI and Society,Control,Non-binary,0.8,0.147,0.007,0.129,0.077,Fair,Supportive,Opaque,No,Audit required due to high demographic disparity.,0,1,0.3887186371555831
fair_a4ed81babf7d,2025-10-07T05:23:22+08:00,evt_b560b97f9a2d,S1083,BSDS3002,Machine Learning Applications,EDU-AI+Low,M,0.92,0.067,0.11,0.0,0.088,Fair,Challenging,Partially Clear,No,,1,1,0.778380351191922
fair_76880b7eb779,2025-10-03T08:24:22+08:00,evt_cfa51d404375,S1941,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.97,0.033,0.044,0.165,0.038,Potential Bias,Critical,Clear,Yes,Potential annotation bias in reflective scoring model.,0,1,0.021717615013891255
fair_87d852601ba1,2025-10-07T11:28:22+08:00,evt_b81a40621c80,S1212,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.91,0.148,0.065,0.096,0.106,Fair,Neutral,Clear,No,Detected mild performance disparity between gender groups.,0,0,0.38138148469726196
fair_41011de7b621,2025-10-03T08:11:22+08:00,evt_170f69aadab0,S1596,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,F,0.96,0.08,0.03,0.031,0.055,Fair,Critical,Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.8425390875523912
fair_d72769ea0daf,2025-10-09T00:37:22+08:00,evt_0aa32bda2608,S1620,BSDS3004,AI and Society,Control,M,0.68,0.109,0.027,0.109,0.068,Fair,Supportive,Clear,No,Audit required due to high demographic disparity.,0,0,0.3333880677315059
fair_02a083645bc9,2025-10-05T00:40:22+08:00,evt_fde49de6ea6b,S1436,BSDS3001,Data Analytics Foundations,EDU-AI+High,F,0.71,0.075,0.061,0.107,0.068,Fair,Encouraging,Clear,No,Potential annotation bias in reflective scoring model.,1,1,0.5338966649472849
fair_af0cb12f4ec8,2025-10-01T09:44:22+08:00,evt_f74bb74fdfb9,S1916,BSDS3004,AI and Society,EDU-AI+High,M,0.88,0.051,0.114,0.021,0.083,Fair,Neutral,Clear,No,,1,0,0.7380631323601907
fair_50a6f9aecf08,2025-09-28T06:24:22+08:00,evt_06896f3eebfe,S1957,BSDS3004,AI and Society,EDU-AI+High,F,0.91,0.089,0.103,0.168,0.096,Fair,Critical,Clear,No,Detected mild performance disparity between gender groups.,0,1,0.4290869035758704
fair_cf0e0c608197,2025-10-07T12:27:22+08:00,evt_8f07054791c4,S1362,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.77,0.127,0.117,0.008,0.122,Potential Bias,Neutral,Clear,No,,1,0,0.794280085364586
fair_dbd3f4a2d586,2025-10-04T12:20:22+08:00,evt_e2593048a612,S1920,BSDS3001,Data Analytics Foundations,EDU-AI+High,Prefer not to say,0.85,0.091,0.093,0.058,0.092,Audit Required,Critical,Clear,No,,0,0,0.31319369318787604
fair_ae5ee7ebbf99,2025-10-06T12:23:22+08:00,evt_82ad57bac4d8,S1688,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.85,0.103,0.037,0.163,0.07,Potential Bias,Neutral,Opaque,No,Detected mild performance disparity between gender groups.,1,0,0.7440061357254842
fair_c0947dd6a805,2025-10-06T09:29:22+08:00,evt_f6c49d1306bd,S1903,BSDS3002,Machine Learning Applications,EDU-AI,Prefer not to say,0.69,0.012,0.031,0.109,0.021,Fair,Encouraging,Opaque,No,Audit required due to high demographic disparity.,1,0,0.7626524697227626
fair_80c01497805a,2025-09-29T09:18:22+08:00,evt_5159ef93d2eb,S1152,BSDS3002,Machine Learning Applications,EDU-AI,Non-binary,0.81,0.023,0.04,0.133,0.032,Potential Bias,Critical,Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.8755204983171173
fair_04d18c15cce9,2025-09-26T11:34:22+08:00,evt_718acd460195,S1158,BSDS3004,AI and Society,EDU-AI+High,Non-binary,0.8,0.11,0.026,0.17,0.068,Fair,Encouraging,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.7396160414493429
fair_f01f19471b1e,2025-10-06T09:40:22+08:00,evt_664354bfece8,S1462,BSDS3004,AI and Society,Control,Non-binary,0.97,0.133,0.097,0.078,0.115,Fair,Encouraging,Opaque,No,,1,1,0.8028991748321458
fair_e28ae947dea8,2025-09-28T11:27:22+08:00,evt_0d40371cb492,S1579,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.94,0.038,0.047,0.026,0.042,Fair,Encouraging,Opaque,No,,1,1,0.6522574449671468
fair_e8bf1fa7989d,2025-10-05T09:31:22+08:00,evt_465ea4f3fe45,S1196,BSDS3004,AI and Society,Control,Non-binary,0.92,0.142,0.111,0.129,0.127,Potential Bias,Challenging,Opaque,Yes,,1,0,0.7312445366199904
fair_a770eb59a949,2025-10-07T13:29:22+08:00,evt_ee23d3115cc8,S1892,BSDS3004,AI and Society,EDU-AI+High,Prefer not to say,0.81,0.036,0.014,0.011,0.025,Potential Bias,Encouraging,Opaque,Yes,Detected mild performance disparity between gender groups.,0,1,0.24736638021269888
fair_5fa8aa3a36be,2025-09-30T00:29:22+08:00,evt_a496df4d087a,S1946,BSDS3002,Machine Learning Applications,EDU-AI+Low,F,0.77,0.052,0.1,0.09,0.076,Fair,Supportive,Partially Clear,No,Equalized odds achieved within acceptable range.,1,1,0.8203304378661579
fair_5227ae85ccfc,2025-09-25T07:14:22+08:00,evt_c0217c25b990,S1269,BSDS3003,Blockchain and FinTech Systems,Control,F,0.7,0.074,0.043,0.132,0.058,Potential Bias,Challenging,Clear,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.6511180722656786
fair_b14f706ee9fd,2025-09-29T03:52:22+08:00,evt_a9ba69fd4f4c,S1840,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,M,0.77,0.031,0.053,0.004,0.042,Fair,Critical,Opaque,No,,1,0,0.6665677542869984
fair_16d8f9bd01c4,2025-09-29T11:28:22+08:00,evt_2eaae6a03178,S1371,BSDS3004,AI and Society,EDU-AI+High,Prefer not to say,0.61,0.148,0.029,0.103,0.088,Potential Bias,Encouraging,Opaque,No,,1,0,0.8075988168546959
fair_1fc13a541b84,2025-10-09T04:57:22+08:00,evt_d7276d47b379,S1432,BSDS3003,Blockchain and FinTech Systems,EDU-AI,Non-binary,0.76,0.12,0.114,0.089,0.117,Fair,Supportive,Clear,No,,0,0,0.26186400098464135
fair_7929f1d943f3,2025-10-05T12:57:22+08:00,evt_2a8fa08d92cc,S1699,BSDS3001,Data Analytics Foundations,EDU-AI+High,Prefer not to say,0.88,0.014,0.03,0.134,0.022,Potential Bias,Encouraging,Clear,No,Equalized odds achieved within acceptable range.,0,1,0.25729296659413514
fair_2528ab78675f,2025-09-27T11:13:22+08:00,evt_fd71cb129a9d,S1098,BSDS3001,Data Analytics Foundations,Control,M,0.66,0.038,0.045,0.122,0.041,Fair,Critical,Partially Clear,No,Audit required due to high demographic disparity.,1,0,0.7803560293428436
fair_1b04a7f2da12,2025-10-08T04:24:22+08:00,evt_0d91e88a5aaf,S1247,BSDS3004,AI and Society,Control,M,0.77,0.128,0.004,0.086,0.066,Potential Bias,Encouraging,Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7153857606412075
fair_b962f984378d,2025-09-27T11:37:22+08:00,evt_0864b68fc399,S1903,BSDS3001,Data Analytics Foundations,Control,F,0.91,0.03,0.044,0.094,0.037,Fair,Neutral,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.08688635786411113
fair_2d996b916cf3,2025-10-07T04:14:22+08:00,evt_569eebfcb743,S1286,BSDS3001,Data Analytics Foundations,EDU-AI+Low,M,0.89,0.07,0.119,0.07,0.095,Potential Bias,Critical,Partially Clear,No,Audit required due to high demographic disparity.,1,1,0.8039916956656817
fair_711c26a927b7,2025-10-03T13:02:22+08:00,evt_e2841330c7e9,S1639,BSDS3002,Machine Learning Applications,EDU-AI+Low,M,0.82,0.087,0.094,0.065,0.09,Fair,Challenging,Clear,No,Equalized odds achieved within acceptable range.,0,0,0.23512752543388046
fair_2385f616d2f9,2025-09-26T12:43:22+08:00,evt_a6bdadcca972,S1815,BSDS3004,AI and Society,Control,Prefer not to say,0.78,0.125,0.043,0.122,0.084,Fair,Supportive,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.36973499339645066
fair_53b6f3e45967,2025-09-25T06:29:22+08:00,evt_7886281a902e,S1245,BSDS3001,Data Analytics Foundations,EDU-AI+High,M,0.75,0.132,0.064,0.01,0.098,Potential Bias,Critical,Clear,No,Detected mild performance disparity between gender groups.,1,0,0.6551323082222301
fair_cbebac88f4e4,2025-09-28T11:45:22+08:00,evt_8bb814eb648a,S1118,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,F,0.75,0.043,0.043,0.019,0.043,Potential Bias,Neutral,Partially Clear,Yes,AI feedback slightly more lenient for high-achieving students.,1,0,0.6930058499177241
fair_56ec9548909b,2025-10-04T14:56:22+08:00,evt_77f3da315e58,S1035,BSDS3003,Blockchain and FinTech Systems,Control,Prefer not to say,0.72,0.087,0.062,0.145,0.074,Audit Required,Critical,Opaque,Yes,Audit required due to high demographic disparity.,1,1,0.6512595446914421
fair_eb151f3c06d7,2025-09-30T06:15:22+08:00,evt_274e859d554c,S1151,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,F,0.82,0.135,0.105,0.123,0.12,Potential Bias,Supportive,Opaque,No,,1,0,0.6249179107089635
fair_f42af695ca25,2025-09-27T15:17:22+08:00,evt_e1059806b8b5,S1487,BSDS3002,Machine Learning Applications,EDU-AI,F,0.61,0.066,0.108,0.037,0.087,Fair,Challenging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.8763717426531696
fair_d6d1463a19b5,2025-10-03T02:36:22+08:00,evt_16977d3626fe,S1436,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.89,0.126,0.066,0.17,0.096,Fair,Encouraging,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.8307336908098253
fair_94f6df9fd936,2025-10-05T01:41:22+08:00,evt_58499cc8eca7,S1922,BSDS3004,AI and Society,Control,M,0.73,0.046,0.072,0.121,0.059,Fair,Supportive,Clear,No,Audit required due to high demographic disparity.,1,1,0.6261355624190853
fair_508cac1b7ebd,2025-10-03T02:14:22+08:00,evt_0814ba468920,S1266,BSDS3003,Blockchain and FinTech Systems,Control,M,0.85,0.053,0.078,0.031,0.066,Fair,Challenging,Clear,No,Potential annotation bias in reflective scoring model.,0,1,0.2872759662635893
fair_8695acca76e1,2025-10-05T15:02:22+08:00,evt_13f2486c7f44,S1433,BSDS3003,Blockchain and FinTech Systems,Control,Prefer not to say,0.74,0.038,0.067,0.049,0.053,Fair,Supportive,Clear,No,Equalized odds achieved within acceptable range.,1,1,0.7744560726166099
fair_da2250af2814,2025-10-03T12:51:22+08:00,evt_6257329a1242,S1622,BSDS3002,Machine Learning Applications,Control,F,0.63,0.073,0.08,0.003,0.076,Fair,Critical,Clear,No,Detected mild performance disparity between gender groups.,0,0,0.2787298222894905
fair_e4491b6ff1bc,2025-10-01T10:50:22+08:00,evt_47fec5022012,S1182,BSDS3004,AI and Society,EDU-AI+Low,Non-binary,0.88,0.031,0.021,0.06,0.026,Fair,Supportive,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.10818570676744016
fair_f1ae6e717987,2025-09-26T04:01:22+08:00,evt_816b3f52bfb0,S1004,BSDS3001,Data Analytics Foundations,EDU-AI+Low,M,0.71,0.108,0.048,0.05,0.078,Fair,Supportive,Opaque,No,,1,0,0.7430805744645069
fair_e384e364966e,2025-10-01T03:20:22+08:00,evt_fc58194fa044,S1234,BSDS3004,AI and Society,Control,Prefer not to say,0.83,0.077,0.064,0.085,0.071,Fair,Encouraging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.6727345245843437
fair_4c095c4f5c96,2025-10-02T09:42:22+08:00,evt_bfb423d5bda6,S1270,BSDS3001,Data Analytics Foundations,EDU-AI,F,0.61,0.099,0.063,0.16,0.081,Potential Bias,Neutral,Partially Clear,Yes,Audit required due to high demographic disparity.,0,0,0.2677341212034025
