event_id,timestamp,user_id,session_id,sequence_index,event_type,activity_name,page,course_id,course_name,exercise_id,resource_id,reflection_id,device,browser,os,network_type,referrer,latency_ms,error_code,success_flag,dwell_time_sec,session_duration_sec,inactivity_seconds,tab_switch_count
evt_ed3170f8b4814c51,2025-10-03T18:32:51+08:00,S1750,sess_c1093d4af4f8,27,submit_solution,Submit Solution,/exercise/submit,BSDS3004,AI and Society,EX985,,,Laptop,Safari,Windows,4g,direct,213,ERR_VALIDATION,0,38.13,297.7,95,0
evt_55800c2f3c734248,2025-10-01T05:02:52+08:00,S1993,sess_661c430d1a6a,12,start_exercise,Start Exercise,/exercise,BSDS3002,Machine Learning Applications,EX105,,,Laptop,Safari,Windows,wifi,lms,71,,0,23.25,557.1,260,0
evt_e901554928684d19,2025-10-08T16:45:24+08:00,S1003,sess_a5bcb05ec501,13,start_exercise,Start Exercise,/exercise,BSDS3002,Machine Learning Applications,EX545,,,Laptop,Chrome,Linux,5g,lms,137,,0,14.46,1082.7,199,1
evt_24de6dc633064e9a,2025-10-06T01:48:10+08:00,S1019,sess_b7760e2e083f,24,view_analytics,View Analytics,/analytics/progress,BSDS3004,AI and Society,,,,Laptop,Firefox,macOS,wifi,direct,119,,0,28.07,205.3,91,1
evt_ec730c68b95a4e6f,2025-10-08T22:02:39+08:00,S1799,sess_77507d8dc2df,1,end_session,End Session,/dashboard,BSDS3004,AI and Society,,,,Laptop,Firefox,Windows,wifi,search,88,ERR_VALIDATION,0,43.28,848.8,108,0
evt_63a649f435044f19,2025-10-04T05:12:00+08:00,S1830,sess_4ff8f6cbe397,28,start_exercise,Start Exercise,/exercise,BSDS3001,Data Analytics Foundations,EX971,,,Desktop,Chrome,macOS,wifi,internal_link,185,,0,17.14,1384.7,95,0
evt_7f8a0f06e65c4cc2,2025-10-05T04:02:55+08:00,S1154,sess_afebbc7ae6f6,30,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES487,,Tablet,Safari,iOS,wifi,email,181,,0,14.76,1046.9,83,1
evt_012a107b0d6d4602,2025-09-25T20:54:16+08:00,S1117,sess_24276dcd05c4,36,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX963,,,Laptop,Chrome,macOS,ethernet,lms,42,ERR_500,0,18.6,2049.9,57,1
evt_c1458533c4774d69,2025-10-06T06:33:35+08:00,S1340,sess_d414db1ce514,2,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX800,,,Laptop,Safari,macOS,wifi,direct,140,ERR_500,0,11.49,863.4,80,1
evt_0571dce57e0248a5,2025-10-07T01:28:03+08:00,S1940,sess_45bda0dc29a3,35,start_session,Start Session,/dashboard,BSDS3004,AI and Society,,,,Desktop,Firefox,Windows,4g,direct,282,ERR_TIMEOUT,0,26.22,1208.4,85,0
evt_d7885f2b336c4d91,2025-09-24T20:46:13+08:00,S1521,sess_8333ebed5e4d,5,view_analytics,View Analytics,/analytics/progress,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,macOS,wifi,lms,207,ERR_500,0,14.73,467.2,95,0
evt_bf779ddeffb84c46,2025-09-25T01:26:46+08:00,S1650,sess_79e3135dbc43,4,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX373,,,Tablet,Firefox,Linux,wifi,direct,145,ERR_500,0,36.28,1367.6,101,2
evt_3fdc65feb09c48fa,2025-09-29T19:33:15+08:00,S1128,sess_5319766d4b78,31,start_exercise,Start Exercise,/exercise,BSDS3002,Machine Learning Applications,EX607,,,Laptop,Chrome,Windows,wifi,direct,248,ERR_VALIDATION,0,18.69,1573.3,420,1
evt_2d9fb289b8e44024,2025-10-04T02:50:14+08:00,S1326,sess_baadb44247e2,14,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX342,,,Laptop,Chrome,Windows,wifi,direct,259,ERR_VALIDATION,0,17.9,596.4,51,1
evt_377726c9afad4cf2,2025-09-24T19:46:02+08:00,S1260,sess_fd72f3a856b2,31,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Safari,Windows,ethernet,direct,179,ERR_VALIDATION,0,37.66,934.7,39,0
evt_bbc3960e4321477c,2025-09-30T18:09:39+08:00,S1625,sess_8569603fd675,26,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,Windows,wifi,direct,61,,0,24.57,878.3,27,1
evt_278e2e4faaa34ead,2025-09-24T23:31:59+08:00,S1514,sess_0580c6d6d127,38,end_session,End Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Desktop,Chrome,Windows,ethernet,search,132,ERR_TIMEOUT,0,10.52,483.0,24,0
evt_0294fc1b53634aab,2025-10-05T20:27:14+08:00,S1004,sess_562275a5ce41,11,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Chrome,Linux,wifi,internal_link,181,,0,24.49,847.4,34,0
evt_1e19ae6f12b549cf,2025-09-29T17:40:54+08:00,S1002,sess_c29329ea2cf8,5,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES959,,Mobile,Safari,macOS,wifi,lms,128,ERR_500,0,15.7,1490.5,104,1
evt_04f8b2fe268f4df8,2025-09-29T22:59:02+08:00,S1824,sess_75259abb8908,18,end_session,End Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Safari,Windows,ethernet,direct,210,,0,21.91,963.5,61,1
evt_3aca05fda6ae4545,2025-09-25T06:38:32+08:00,S1052,sess_e8f5054c7c62,9,start_session,Start Session,/dashboard,BSDS3004,AI and Society,,,,Desktop,Chrome,Windows,wifi,direct,337,ERR_TIMEOUT,0,9.51,171.5,33,1
evt_969156164ce04c0e,2025-10-01T22:29:11+08:00,S1352,sess_09e0a8e1ed44,26,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Mobile,Firefox,macOS,wifi,direct,242,ERR_500,0,33.9,370.8,32,0
evt_c5797adb390c4857,2025-10-01T23:47:17+08:00,S1332,sess_b8e190d0c5dc,1,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX332,,,Laptop,Safari,macOS,wifi,email,165,ERR_VALIDATION,0,39.64,489.6,171,1
evt_9520a0bd7b504f51,2025-10-02T04:04:16+08:00,S1889,sess_7e01ae68eec8,2,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES599,,Mobile,Safari,macOS,wifi,direct,43,,0,25.29,575.4,0,1
evt_7fad4096d29742df,2025-10-01T16:17:04+08:00,S1303,sess_29e024c4d79f,5,end_session,End Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,macOS,5g,search,199,ERR_VALIDATION,0,20.77,712.3,44,0
evt_2852bef4b2ab4cf9,2025-10-08T16:16:15+08:00,S1579,sess_71b6b54c74d7,34,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,Windows,4g,internal_link,169,,0,3.07,1304.9,78,1
evt_665d07a7a18c4045,2025-10-02T18:46:18+08:00,S1508,sess_82348ab4a552,19,open_course,Open Course,/course/overview,BSDS3004,AI and Society,,,,Laptop,Safari,macOS,wifi,direct,169,,0,45.33,328.6,109,1
evt_f9d925eb079b4833,2025-09-28T19:47:12+08:00,S1102,sess_277f83a2884e,37,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX861,,,Laptop,Chrome,Android,wifi,direct,215,,0,39.75,715.4,548,4
evt_9363ae529c34474b,2025-09-30T17:21:08+08:00,S1692,sess_3861b51c47e3,14,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Chrome,Linux,4g,internal_link,335,ERR_TIMEOUT,0,42.98,1303.6,8,1
evt_4502bf406f084146,2025-10-05T02:42:46+08:00,S1542,sess_248d5fed2e39,29,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES724,,Tablet,Chrome,iOS,wifi,email,224,ERR_500,0,40.51,1077.7,37,1
evt_39a8155a63c44122,2025-09-29T02:14:01+08:00,S1006,sess_f6738e3a3c6f,21,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Tablet,Chrome,macOS,4g,direct,146,ERR_500,0,29.01,358.4,6,1
evt_650eca414f2948ca,2025-09-25T05:24:20+08:00,S1402,sess_6f984a23ade6,20,edit_solution,Edit Solution,/exercise/edit,BSDS3004,AI and Society,EX854,,,Laptop,Chrome,Windows,4g,direct,304,ERR_TIMEOUT,0,22.75,996.3,372,4
evt_1dce6ebe90314bd4,2025-10-02T22:32:09+08:00,S1742,sess_68ce2e6ab122,34,start_exercise,Start Exercise,/exercise,BSDS3003,Blockchain and FinTech Systems,EX474,,,Laptop,Chrome,Windows,wifi,lms,328,ERR_500,0,9.7,643.4,263,4
evt_3163740013774c15,2025-09-26T16:27:55+08:00,S1961,sess_a9bcafa6bd47,37,open_course,Open Course,/course/overview,BSDS3002,Machine Learning Applications,,,,Laptop,Safari,Windows,wifi,direct,203,,0,27.81,1328.5,11,0
evt_bb42349efc00449a,2025-09-26T00:56:48+08:00,S1997,sess_8a3f5dafcbb4,28,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX823,,,Laptop,Chrome,Windows,4g,internal_link,298,ERR_TIMEOUT,0,37.63,886.1,334,4
evt_26b1c11594134576,2025-09-29T19:26:17+08:00,S1610,sess_ceb01f9ac9d6,38,end_session,End Session,/dashboard,BSDS3004,AI and Society,,,,Laptop,Chrome,Windows,wifi,email,236,,0,35.34,2155.5,33,0
evt_80532063e9ab41cc,2025-09-26T20:50:38+08:00,S1798,sess_ea78a6f725cc,9,open_course,Open Course,/course/overview,BSDS3004,AI and Society,,,,Mobile,Safari,macOS,wifi,direct,91,ERR_TIMEOUT,0,20.48,183.6,32,1
evt_00d1abf763244e75,2025-10-04T01:14:31+08:00,S1359,sess_80b5d1a2fc1c,17,end_session,End Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Chrome,Windows,wifi,direct,230,ERR_VALIDATION,0,26.84,272.3,32,1
evt_8ac31ae2cbcb4f2a,2025-10-03T02:26:39+08:00,S1982,sess_05a85927ba3b,39,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF838,Tablet,Safari,macOS,5g,search,206,,0,28.99,218.6,95,1
evt_4ba6722152b942c1,2025-09-29T05:18:56+08:00,S1559,sess_62883a867116,5,open_resource,Open Resource,/resources/article,BSDS3002,Machine Learning Applications,,RES143,,Mobile,Chrome,Windows,ethernet,direct,97,ERR_VALIDATION,0,29.46,1327.4,113,0
evt_67f1c2abf36e458e,2025-09-29T17:32:30+08:00,S1902,sess_bfcac174c69a,7,submit_solution,Submit Solution,/exercise/submit,BSDS3004,AI and Society,EX586,,,Tablet,Chrome,macOS,ethernet,search,145,ERR_500,0,41.94,1447.9,79,1
evt_5a5457a45bb14781,2025-09-26T23:58:43+08:00,S1947,sess_c828504d6488,32,write_reflection,Write Reflection,/reflection,BSDS3001,Data Analytics Foundations,,,RF352,Tablet,Chrome,Linux,ethernet,direct,188,,0,33.08,1032.4,61,0
evt_a1ee6d0b891f430d,2025-09-27T20:05:03+08:00,S1306,sess_61b6138f9a8b,24,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,Linux,5g,search,145,ERR_TIMEOUT,0,24.19,1145.6,33,3
evt_5f9ea0e66f1c4677,2025-09-30T22:38:47+08:00,S1173,sess_5e19fbbb1042,2,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES572,,Laptop,Chrome,Windows,wifi,direct,201,ERR_TIMEOUT,0,2.83,697.8,39,1
evt_38146f99115841fd,2025-10-06T22:11:50+08:00,S1659,sess_9d2a01a19448,11,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Safari,Windows,wifi,lms,243,ERR_TIMEOUT,0,34.88,951.8,30,1
evt_66d8a2893c2b4f69,2025-09-25T21:57:08+08:00,S1070,sess_36f69d2084ac,14,edit_solution,Edit Solution,/exercise/edit,BSDS3002,Machine Learning Applications,EX111,,,Laptop,Chrome,Linux,wifi,internal_link,119,ERR_TIMEOUT,0,30.51,946.5,318,2
evt_a86112ce23e34e72,2025-10-03T06:40:21+08:00,S1339,sess_0b0d40302f9c,36,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Tablet,Safari,Windows,wifi,email,205,,0,7.3,988.3,8,1
evt_dd2413ed5bb14ada,2025-10-06T00:30:53+08:00,S1300,sess_a8b479548f59,38,start_session,Start Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Tablet,Chrome,macOS,5g,search,150,ERR_VALIDATION,0,29.2,461.3,15,1
evt_d643f53ebebb4147,2025-09-24T20:04:02+08:00,S1865,sess_85998065030b,22,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Safari,macOS,wifi,direct,126,ERR_VALIDATION,0,32.36,87.1,76,0
evt_e4333584fbb4431d,2025-10-03T17:50:36+08:00,S1622,sess_36db1019217a,18,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX836,,,Laptop,Chrome,Windows,ethernet,lms,252,ERR_VALIDATION,0,20.44,540.3,104,2
evt_1464ec5841284913,2025-09-25T02:58:22+08:00,S1356,sess_33e21d41a5d4,13,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES112,,Laptop,Safari,Android,wifi,direct,121,,0,21.8,978.4,108,0
evt_2eaa7c458eb04ab0,2025-09-27T18:56:14+08:00,S1727,sess_35d00d79d310,5,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Safari,Android,5g,direct,99,ERR_VALIDATION,0,7.34,1078.8,88,1
evt_282aec44238342fd,2025-09-30T21:58:40+08:00,S1438,sess_e4878d0448ac,7,start_exercise,Start Exercise,/exercise,BSDS3001,Data Analytics Foundations,EX488,,,Laptop,Chrome,macOS,wifi,lms,253,ERR_TIMEOUT,0,21.5,627.8,395,4
evt_03b031b6f1b841b5,2025-10-07T19:44:52+08:00,S1332,sess_b8e190d0c5dc,31,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX873,,,Laptop,Safari,macOS,wifi,direct,196,ERR_VALIDATION,0,0.79,939.6,49,3
evt_6a79b764e0b647ae,2025-09-25T06:08:19+08:00,S1532,sess_10728121ab7d,17,end_session,End Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Chrome,macOS,4g,search,165,,0,13.91,997.9,22,0
evt_c444e930e5314941,2025-09-29T03:35:02+08:00,S1398,sess_35d6f9afb78e,22,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Laptop,Safari,Windows,5g,direct,156,ERR_VALIDATION,0,27.05,470.2,68,4
evt_f91955bf40af4a1f,2025-10-05T06:47:16+08:00,S1224,sess_91bf52d081d5,39,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF821,Mobile,Chrome,macOS,5g,direct,151,ERR_TIMEOUT,0,9.62,970.4,105,0
evt_bd863a5cf8bd42ec,2025-09-28T01:19:45+08:00,S1809,sess_abb8545d8076,19,open_course,Open Course,/course/overview,BSDS3002,Machine Learning Applications,,,,Laptop,Safari,Windows,wifi,direct,163,ERR_500,0,24.22,1138.4,29,0
evt_82fd52e27d374c39,2025-10-07T20:07:15+08:00,S1373,sess_3648b15ce188,15,view_analytics,View Analytics,/analytics/progress,BSDS3004,AI and Society,,,,Laptop,Firefox,macOS,ethernet,direct,374,ERR_VALIDATION,0,17.41,1239.2,33,1
evt_c6b2be70ee5c4dd0,2025-10-04T22:59:48+08:00,S1038,sess_b7bfa34274fc,9,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF296,Desktop,Safari,Windows,5g,direct,194,ERR_TIMEOUT,0,25.99,981.7,6,0
evt_64c6b26115804aca,2025-09-25T19:59:07+08:00,S1155,sess_f056a3ba76b9,19,open_resource,Open Resource,/resources/article,BSDS3003,Blockchain and FinTech Systems,,RES408,,Laptop,Chrome,Linux,ethernet,direct,317,,0,31.26,535.2,82,0
evt_5e02be3001cd4b3e,2025-09-28T22:44:03+08:00,S1101,sess_5fd0309db6ac,34,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Tablet,Edge,Windows,wifi,direct,92,,0,7.3,1216.2,100,2
evt_dfb2cadc2b8e4f52,2025-09-27T22:07:48+08:00,S1318,sess_515cd299e023,5,submit_solution,Submit Solution,/exercise/submit,BSDS3004,AI and Society,EX428,,,Desktop,Chrome,iOS,wifi,search,282,,1,21.7,1237.1,96,1
evt_ae6f86c95bdd4c23,2025-09-29T05:44:37+08:00,S1881,sess_3e874ac29d0d,14,open_course,Open Course,/course/overview,BSDS3004,AI and Society,,,,Tablet,Safari,macOS,ethernet,email,188,ERR_VALIDATION,0,34.26,1025.5,120,0
evt_6da313e135eb46af,2025-10-01T23:27:11+08:00,S1442,sess_88934b9fb60b,30,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Firefox,macOS,wifi,lms,233,,0,2.0,546.6,0,1
evt_ccc53ed4c032492b,2025-10-03T18:13:54+08:00,S1711,sess_5636f80a0108,15,end_session,End Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Safari,macOS,wifi,direct,240,,0,23.98,852.8,54,1
evt_f928cfc8c44b4c98,2025-10-04T17:47:03+08:00,S1165,sess_2937c3855384,25,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Mobile,Chrome,macOS,wifi,direct,385,,0,3.48,720.9,21,0
evt_ebe7cbc841d54d93,2025-10-03T22:35:38+08:00,S1798,sess_ea78a6f725cc,31,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX923,,,Mobile,Chrome,macOS,wifi,direct,230,ERR_VALIDATION,0,10.39,252.3,87,1
evt_109abc411c914381,2025-09-27T22:46:30+08:00,S1365,sess_c6b60040c300,2,open_course,Open Course,/course/overview,BSDS3003,Blockchain and FinTech Systems,,,,Tablet,Chrome,macOS,4g,search,232,ERR_VALIDATION,0,26.54,1688.8,90,0
evt_d64b636db718421c,2025-10-05T17:05:20+08:00,S1455,sess_125a699e4e87,8,open_course,Open Course,/course/overview,BSDS3004,AI and Society,,,,Mobile,Chrome,Windows,4g,direct,268,ERR_VALIDATION,0,19.74,1121.0,97,1
evt_367760c93e2a45f7,2025-09-26T23:13:14+08:00,S1747,sess_0d8367295803,30,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES299,,Laptop,Safari,Windows,wifi,direct,83,,0,38.67,439.6,72,1
evt_e700cf08899c43b1,2025-10-08T16:15:08+08:00,S1711,sess_5636f80a0108,33,submit_solution,Submit Solution,/exercise/submit,BSDS3004,AI and Society,EX466,,,Desktop,Chrome,Linux,wifi,lms,178,,1,6.24,1182.0,99,0
evt_b00e019e7cae4c47,2025-09-26T23:00:01+08:00,S1167,sess_2772b7713b6c,7,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES933,,Desktop,Chrome,Windows,4g,lms,266,,0,27.26,1215.2,77,1
evt_5b4827b46b094663,2025-10-01T00:01:02+08:00,S1026,sess_d4a6b1e097ab,23,view_analytics,View Analytics,/analytics/progress,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,macOS,4g,search,168,,0,25.56,972.4,115,1
evt_7b0d769e10f0471d,2025-09-27T22:07:31+08:00,S1383,sess_37e9d170a329,17,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Mobile,Chrome,macOS,wifi,search,222,ERR_500,0,6.54,777.6,42,2
evt_3471104265ee4288,2025-10-01T06:52:21+08:00,S1470,sess_3dbd9f930158,34,write_reflection,Write Reflection,/reflection,BSDS3003,Blockchain and FinTech Systems,,,RF963,Laptop,Chrome,macOS,ethernet,direct,167,ERR_500,0,6.32,705.9,9,0
evt_ce970814014b47a7,2025-10-03T20:16:34+08:00,S1992,sess_e69723caf0ad,1,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF416,Laptop,Edge,macOS,wifi,email,206,ERR_VALIDATION,0,7.18,202.8,77,0
evt_d690db1654b84238,2025-09-29T01:23:34+08:00,S1749,sess_3babd4b624f7,14,open_course,Open Course,/course/overview,BSDS3004,AI and Society,,,,Desktop,Edge,Windows,wifi,search,283,,0,5.41,1185.7,25,1
evt_1ad19fef875e4d9e,2025-10-04T05:29:40+08:00,S1038,sess_b7bfa34274fc,18,submit_solution,Submit Solution,/exercise/submit,BSDS3002,Machine Learning Applications,EX408,,,Laptop,Chrome,macOS,5g,direct,40,,0,32.7,976.2,110,0
evt_0812c70dc7de4dd3,2025-09-29T21:26:59+08:00,S1938,sess_2e3a179efd77,7,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX503,,,Laptop,Chrome,Windows,ethernet,direct,227,ERR_VALIDATION,0,21.07,894.9,117,1
evt_70bc3a1f6bf94922,2025-10-05T23:08:44+08:00,S1220,sess_89c6b49ce965,36,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX302,,,Laptop,Firefox,Windows,wifi,direct,132,,0,21.94,1039.3,67,1
evt_1a5a2f27c76045b4,2025-10-05T21:15:39+08:00,S1174,sess_e6b903a8b1ba,29,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX553,,,Desktop,Chrome,Windows,wifi,direct,161,ERR_TIMEOUT,0,37.21,766.0,16,0
evt_863c10bb0ba649e8,2025-10-03T16:14:03+08:00,S1582,sess_587482fd042b,6,start_exercise,Start Exercise,/exercise,BSDS3004,AI and Society,EX182,,,Desktop,Firefox,macOS,4g,direct,199,ERR_TIMEOUT,0,13.84,406.9,598,1
evt_c66d5e35f3ec4a82,2025-10-01T17:20:09+08:00,S1885,sess_2254fc5fe1a5,7,start_exercise,Start Exercise,/exercise,BSDS3004,AI and Society,EX764,,,Desktop,Safari,Windows,4g,lms,304,ERR_VALIDATION,0,7.7,470.9,385,0
evt_dbd5922761664344,2025-09-30T04:10:56+08:00,S1467,sess_1dcd9a5ea76f,22,open_course,Open Course,/course/overview,BSDS3003,Blockchain and FinTech Systems,,,,Mobile,Firefox,macOS,wifi,lms,193,,0,19.07,706.9,2,1
evt_02e3016b5e2d4146,2025-09-27T06:43:00+08:00,S1214,sess_34d7185d8da0,8,start_session,Start Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,Windows,ethernet,search,127,ERR_VALIDATION,0,35.18,892.2,35,0
evt_f52cbdf5669747e4,2025-09-27T19:45:22+08:00,S1184,sess_5205b9da043e,35,view_hint,View Hint,/exercise/hints,BSDS3003,Blockchain and FinTech Systems,,,,Tablet,Chrome,Android,ethernet,direct,124,ERR_VALIDATION,0,6.28,773.6,113,2
evt_b4eeffcf83fd495e,2025-10-07T16:35:21+08:00,S1635,sess_54b1be1905de,9,end_session,End Session,/dashboard,BSDS3004,AI and Society,,,,Mobile,Chrome,Windows,5g,direct,404,ERR_500,0,0.57,1487.4,94,0
evt_fc383e2cdfac4391,2025-10-05T17:49:06+08:00,S1032,sess_bde8f4cac70b,38,start_exercise,Start Exercise,/exercise,BSDS3004,AI and Society,EX979,,,Tablet,Firefox,macOS,wifi,direct,204,,0,36.25,1124.9,339,3
evt_f3336a9f0e2c41bb,2025-09-30T17:11:33+08:00,S1789,sess_5c419cf56fe5,2,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES577,,Mobile,Edge,Linux,5g,internal_link,209,,0,32.99,672.2,18,0
evt_d372d315e7e144a1,2025-10-07T06:07:12+08:00,S1858,sess_209cc8b64c86,40,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Desktop,Chrome,Windows,wifi,lms,116,ERR_TIMEOUT,0,11.89,1108.1,8,3
evt_e49c1984739e47e8,2025-10-04T03:39:44+08:00,S1816,sess_0435d43210da,29,view_analytics,View Analytics,/analytics/progress,BSDS3001,Data Analytics Foundations,,,,Mobile,Safari,macOS,5g,lms,273,,0,16.97,1357.0,112,0
evt_b7ac86f6953e4cef,2025-09-26T23:12:56+08:00,S1682,sess_b37bee3d40fc,14,write_reflection,Write Reflection,/reflection,BSDS3001,Data Analytics Foundations,,,RF174,Tablet,Chrome,Windows,wifi,email,40,ERR_500,0,15.49,761.1,95,0
evt_08db6fe6dbb04f62,2025-10-07T04:44:43+08:00,S1874,sess_96aee0741275,36,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,Windows,wifi,lms,156,,0,0.77,948.5,88,0
evt_f076360b9f004538,2025-09-26T19:21:48+08:00,S1847,sess_6369476c4864,32,start_exercise,Start Exercise,/exercise,BSDS3003,Blockchain and FinTech Systems,EX260,,,Laptop,Firefox,Linux,5g,internal_link,189,ERR_VALIDATION,0,17.59,209.9,556,2
evt_bbccb30d752b4587,2025-10-09T06:51:12+08:00,S1204,sess_98b7d3702dba,35,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX648,,,Tablet,Safari,Windows,wifi,direct,124,ERR_500,0,7.82,1210.2,167,2
evt_c75c985a34874d3c,2025-10-07T16:57:45+08:00,S1994,sess_4beba56bafa3,31,open_resource,Open Resource,/resources/article,BSDS3003,Blockchain and FinTech Systems,,RES782,,Tablet,Firefox,Windows,5g,search,226,ERR_500,0,26.48,855.9,82,1
evt_640fee7b7e1e4b88,2025-10-03T21:29:22+08:00,S1955,sess_eaa29e301693,29,view_analytics,View Analytics,/analytics/progress,BSDS3004,AI and Society,,,,Laptop,Firefox,iOS,wifi,direct,89,,0,2.23,1279.6,41,1
evt_0714ba37ea354e7d,2025-10-08T19:36:08+08:00,S1271,sess_43a0bbb686cf,31,open_resource,Open Resource,/resources/article,BSDS3003,Blockchain and FinTech Systems,,RES116,,Desktop,Chrome,Windows,wifi,direct,99,ERR_TIMEOUT,0,14.43,1717.9,79,0
evt_8699aca3265a4c6d,2025-10-09T04:30:21+08:00,S1239,sess_31f74b451ae8,15,view_hint,View Hint,/exercise/hints,BSDS3003,Blockchain and FinTech Systems,,,,Tablet,Chrome,macOS,wifi,search,259,ERR_500,0,36.07,212.9,113,2
